Time,delta_D,p_BFA,p_BRA,throttle,gear,mu_N
01:05.580,0,0,0,0.3,2,1
01:05.590,0,0,0,0.3,2,1
01:05.600,0,0,0,0.3,2,1
01:05.610,0,0,0,0.3,2,1
01:05.620,0,0,0,0.3,2,1
01:05.630,0,0,0,0.3,2,1
01:05.640,0,0,0,0.3,2,1
01:05.650,0,0,0,0.3,2,1
01:05.660,0,0,0,0.3,2,1
01:05.670,0,0,0,0.3,2,1
01:05.680,0,0,0,0.3,2,1
01:05.690,0,0,0,0.3,2,1
01:05.699,0,0,0,0.3,2,1
01:05.710,0,0,0,0.3,2,1
01:05.720,0,0,0,0.3,2,1
01:05.729,0,0,0,0.3,2,1
01:05.740,0,0,0,0.3,2,1
01:05.750,0,0,0,0.3,2,1
01:05.759,0,0,0,0.3,2,1
01:05.770,0,0,0,0.3,2,1
01:05.780,0,0,0,0.3,2,1
01:05.789,0,0,0,0.3,2,1
01:05.800,0,0,0,0.3,2,1
01:05.810,0,0,0,0.3,2,1
01:05.820,0,0,0,0.3,2,1
01:05.830,0,0,0,0.3,2,1
01:05.840,0,0,0,0.3,2,1
01:05.850,0,0,0,0.3,2,1
01:05.860,0,0,0,0.3,2,1
01:05.870,0,0,0,0.3,2,1
01:05.880,0,0,0,0.3,2,1
01:05.890,0,0,0,0.3,2,1
01:05.900,0,0,0,0.3,2,1
01:05.910,0,0,0,0.3,2,1
01:05.920,0,0,0,0.3,2,1
01:05.930,0,0,0,0.3,2,1
01:05.940,0,0,0,0.3,2,1
01:05.949,0,0,0,0.3,2,1
01:05.960,0,0,0,0.3,2,1
01:05.970,0,0,0,0.3,2,1
01:05.979,0,0,0,0.3,2,1
01:05.990,0,0,0,0.3,2,1
01:06.000,0,0,0,0.3,2,1
01:06.009,0,0,0,0.3,2,1
01:06.020,0,0,0,0.3,2,1
01:06.030,0,0,0,0.3,2,1
01:06.039,0,0,0,0.3,2,1
01:06.050,0,0,0,0.3,2,1
01:06.060,0,0,0,0.3,2,1
01:06.070,0,0,0,0.3,2,1
01:06.080,0,0,0,0.3,2,1
01:06.090,0,0,0,0.3,2,1
01:06.100,0,0,0,0.3,2,1
01:06.110,0,0,0,0.3,2,1
01:06.120,0,0,0,0.3,2,1
01:06.130,0,0,0,0.3,2,1
01:06.140,0,0,0,0.3,2,1
01:06.150,0,0,0,0.3,2,1
01:06.160,0,0,0,0.3,2,1
01:06.170,0,0,0,0.3,2,1
01:06.180,0,0,0,0.3,2,1
01:06.190,0,0,0,0.3,2,1
01:06.199,0,0,0,0.3,2,1
01:06.210,0,0,0,0.3,2,1
01:06.220,0,0,0,0.3,2,1
01:06.229,0,0,0,0.3,2,1
01:06.240,0,0,0,0.3,2,1
01:06.250,0,0,0,0.3,2,1
01:06.259,0,0,0,0.3,2,1
01:06.270,0,0,0,0.3,2,1
01:06.280,0,0,0,0.3,2,1
01:06.289,0,0,0,0.3,2,1
01:06.300,0,0,0,0.3,2,1
01:06.310,0,0,0,0.3,2,1
01:06.320,0,0,0,0.3,2,1
01:06.330,0,0,0,0.3,2,1
01:06.340,0,0,0,0.3,2,1
01:06.350,0,0,0,0.3,2,1
01:06.360,0,0,0,0.3,2,1
01:06.370,0,0,0,0.3,2,1
01:06.380,0,0,0,0.3,2,1
01:06.390,0,0,0,0.3,2,1
01:06.400,0,0,0,0.3,2,1
01:06.410,0,0,0,0.3,2,1
01:06.420,0,0,0,0.3,2,1
01:06.430,0,0,0,0.3,2,1
01:06.440,0,0,0,0.3,2,1
01:06.449,0,0,0,0.3,2,1
01:06.460,0,0,0,0.3,2,1
01:06.470,0,0,0,0.3,2,1
01:06.479,0,0,0,0.3,2,1
01:06.490,0,0,0,0.3,2,1
01:06.500,0,0,0,0.3,2,1
01:06.509,0,0,0,0.3,2,1
01:06.520,0,0,0,0.3,2,1
01:06.530,0,0,0,0.3,2,1
01:06.539,0,0,0,0.3,2,1
01:06.550,0,0,0,0.3,2,1
01:06.560,0,0,0,0.3,2,1
01:06.570,0,0,0,0.3,2,1
01:06.580,0,0,0,0.3,2,1
01:06.590,0,0,0,0.3,2,1
01:06.600,0,0,0,0.3,2,1
01:06.610,0,0,0,0.3,2,1
01:06.620,0,0,0,0.3,2,1
01:06.630,0,0,0,0.3,2,1
01:06.640,0,0,0,0.3,2,1
01:06.650,0,0,0,0.3,2,1
01:06.660,0,0,0,0.3,2,1
01:06.670,0,0,0,0.3,2,1
01:06.680,0,0,0,0.3,2,1
01:06.690,0,0,0,0.3,2,1
01:06.699,0,0,0,0.3,2,1
01:06.710,0,0,0,0.3,2,1
01:06.720,0,0,0,0.3,2,1
01:06.729,0,0,0,0.3,2,1
01:06.740,0,0,0,0.3,2,1
01:06.750,0,0,0,0.3,2,1
01:06.759,0,0,0,0.3,2,1
01:06.770,0,0,0,0.3,2,1
01:06.780,0,0,0,0.3,2,1
01:06.789,0,0,0,0.3,2,1
01:06.800,0,0,0,0.3,2,1
01:06.810,0,0,0,0.3,2,1
01:06.820,0,0,0,0.3,2,1
01:06.830,0,0,0,0.3,2,1
01:06.840,0,0,0,0.3,2,1
01:06.850,0,0,0,0.3,2,1
01:06.860,0,0,0,0.3,2,1
01:06.870,0,0,0,0.3,2,1
01:06.880,0,0,0,0.3,2,1
01:06.890,0,0,0,0.3,2,1
01:06.900,0,0,0,0.3,2,1
01:06.910,0,0,0,0.3,2,1
01:06.920,0,0,0,0.3,2,1
01:06.930,0,0,0,0.3,2,1
01:06.940,0,0,0,0.3,2,1
01:06.949,0,0,0,0.3,2,1
01:06.960,0,0,0,0.3,2,1
01:06.970,0,0,0,0.3,2,1
01:06.979,0,0,0,0.3,2,1
01:06.990,0,0,0,0.3,2,1
01:07.000,0,0,0,0.3,2,1
01:07.009,0,0,0,0.3,2,1
01:07.020,0,0,0,0.3,2,1
01:07.030,0,0,0,0.3,2,1
01:07.039,0,0,0,0.3,2,1
01:07.050,0,0,0,0.3,2,1
01:07.060,0,0,0,0.3,2,1
01:07.070,0,0,0,0.3,2,1
01:07.080,0,0,0,0.3,2,1
01:07.090,0,0,0,0.3,2,1
01:07.100,0,0,0,0.3,2,1
01:07.110,0,0,0,0.3,2,1
01:07.120,0,0,0,0.3,2,1
01:07.130,0,0,0,0.3,2,1
01:07.140,0,0,0,0.3,2,1
01:07.150,0,0,0,0.3,2,1
01:07.160,0,0,0,0.3,2,1
01:07.170,0,0,0,0.3,2,1
01:07.180,0,0,0,0.3,2,1
01:07.190,0,0,0,0.3,2,1
01:07.199,0,0,0,0.3,2,1
01:07.210,0,0,0,0.3,2,1
01:07.220,0,0,0,0.3,2,1
01:07.229,0,0,0,0.3,2,1
01:07.240,0,0,0,0.3,2,1
01:07.250,0,0,0,0.3,2,1
01:07.259,0,0,0,0.3,2,1
01:07.270,0,0,0,0.3,2,1
01:07.280,0,0,0,0.3,2,1
01:07.289,0,0,0,0.3,2,1
01:07.300,0,0,0,0.3,2,1
01:07.310,0,0,0,0.3,2,1
01:07.320,0,0,0,0.3,2,1
01:07.330,0,0,0,0.3,2,1
01:07.340,0,0,0,0.3,2,1
01:07.350,0,0,0,0.3,2,1
01:07.360,0,0,0,0.3,2,1
01:07.370,0,0,0,0.3,2,1
01:07.380,0,0,0,0.3,2,1
01:07.390,0,0,0,0.3,2,1
01:07.400,0,0,0,0.3,2,1
01:07.410,0,0,0,0.3,2,1
01:07.420,0,0,0,0.3,2,1
01:07.430,0,0,0,0.3,2,1
01:07.440,0,0,0,0.3,2,1
01:07.449,0,0,0,0.3,2,1
01:07.460,0,0,0,0.3,2,1
01:07.470,0,0,0,0.3,2,1
01:07.479,0,0,0,0.3,2,1
01:07.490,0,0,0,0.3,2,1
01:07.500,0,0,0,0.3,2,1
01:07.509,0,0,0,0.3,2,1
01:07.520,0,0,0,0.3,2,1
01:07.530,0,0,0,0.3,2,1
01:07.539,0,0,0,0.3,2,1
01:07.550,0,0,0,0.3,2,1
01:07.560,0,0,0,0.3,2,1
01:07.570,0,0,0,0.3,2,1
01:07.580,0,0,0,0.3,2,1
01:07.590,0,0,0,0.3,2,1
01:07.600,0,0,0,0.3,2,1
01:07.610,0,0,0,0.3,2,1
01:07.620,0,0,0,0.3,2,1
01:07.630,0,0,0,0.3,2,1
01:07.640,0,0,0,0.3,2,1
01:07.650,0,0,0,0.3,2,1
01:07.660,0,0,0,0.3,2,1
01:07.670,0,0,0,0.3,2,1
01:07.680,0,0,0,0.3,2,1
01:07.690,0,0,0,0.3,2,1
01:07.699,0,0,0,0.3,2,1
01:07.710,0,0,0,0.3,2,1
01:07.720,0,0,0,0.3,2,1
01:07.729,0,0,0,0.3,2,1
01:07.740,0,0,0,0.3,2,1
01:07.750,0,0,0,0.3,2,1
01:07.759,0,0,0,0.3,2,1
01:07.770,0,0,0,0.3,2,1
01:07.780,0,0,0,0.3,2,1
01:07.789,0,0,0,0.3,2,1
01:07.800,0,0,0,0.3,2,1
01:07.810,0,0,0,0.3,2,1
01:07.820,0,0,0,0.3,2,1
01:07.830,0,0,0,0.3,2,1
01:07.840,0,0,0,0.3,2,1
01:07.850,0,0,0,0.3,2,1
01:07.860,0,0,0,0.3,2,1
01:07.870,0,0,0,0.3,2,1
01:07.880,0,0,0,0.3,2,1
01:07.890,0,0,0,0.3,2,1
01:07.900,0,0,0,0.3,2,1
01:07.910,0,0,0,0.3,2,1
01:07.920,0,0,0,0.3,2,1
01:07.930,0,0,0,0.3,2,1
01:07.940,0,0,0,0.3,2,1
01:07.949,0,0,0,0.3,2,1
01:07.960,0,0,0,0.3,2,1
01:07.970,0,0,0,0.3,2,1
01:07.979,0,0,0,0.3,2,1
01:07.990,0,0,0,0.3,2,1
01:08.000,0,0,0,0.3,2,1
01:08.009,0,0,0,0.3,2,1
01:08.020,0,0,0,0.3,2,1
01:08.030,0,0,0,0.3,2,1
01:08.039,0,0,0,0.3,2,1
01:08.050,0,0,0,0.3,2,1
01:08.060,0,0,0,0.3,2,1
01:08.070,0,0,0,0.3,2,1
01:08.080,0,0,0,0.3,2,1
01:08.090,0,0,0,0.3,2,1
01:08.100,0,0,0,0.3,2,1
01:08.110,0,0,0,0.3,2,1
01:08.120,0,0,0,0.3,2,1
01:08.130,0,0,0,0.3,2,1
01:08.140,0,0,0,0.3,2,1
01:08.150,0,0,0,0.3,2,1
01:08.160,0,0,0,0.3,2,1
01:08.170,0,0,0,0.3,2,1
01:08.180,0,0,0,0.3,2,1
01:08.190,0,0,0,0.3,2,1
01:08.199,0,0,0,0.3,2,1
01:08.210,0,0,0,0.3,2,1
01:08.220,0,0,0,0.3,2,1
01:08.229,0,0,0,0.3,2,1
01:08.240,0,0,0,0.3,2,1
01:08.250,0,0,0,0.3,2,1
01:08.259,0,0,0,0.3,2,1
01:08.270,0,0,0,0.3,2,1
01:08.280,0,0,0,0.3,2,1
01:08.289,0,0,0,0.3,2,1
01:08.300,0,0,0,0.3,2,1
01:08.310,0,0,0,0.3,2,1
01:08.320,0,0,0,0.3,2,1
01:08.330,0,0,0,0.3,2,1
01:08.340,0,0,0,0.3,2,1
01:08.350,0,0,0,0.3,2,1
01:08.360,0,0,0,0.3,2,1
01:08.370,0,0,0,0.3,2,1
01:08.380,0,0,0,0.3,2,1
01:08.390,0,0,0,0.3,2,1
01:08.400,0,0,0,0.3,2,1
01:08.410,0,0,0,0.3,2,1
01:08.420,0,0,0,0.3,2,1
01:08.430,0,0,0,0.3,2,1
01:08.440,0,0,0,0.3,2,1
01:08.449,0,0,0,0.3,2,1
01:08.460,0,0,0,0.3,2,1
01:08.470,0,0,0,0.3,2,1
01:08.479,0,0,0,0.3,2,1
01:08.490,0,0,0,0.3,2,1
01:08.500,0,0,0,0.3,2,1
01:08.509,0,0,0,0.3,2,1
01:08.520,0,0,0,0.3,2,1
01:08.530,0,0,0,0.3,2,1
01:08.539,0,0,0,0.3,2,1
01:08.550,0,0,0,0.3,2,1
01:08.560,0,0,0,0.3,2,1
01:08.570,0,0,0,0.3,2,1
01:08.580,0,0,0,0.3,2,1
01:08.590,0,0,0,0.3,2,1
01:08.600,0,0,0,0.3,2,1
01:08.610,0,0,0,0.3,2,1
01:08.620,0,0,0,0.3,2,1
01:08.630,0,0,0,0.3,2,1
01:08.640,0,0,0,0.3,2,1
01:08.650,0,0,0,0.3,2,1
01:08.660,0,0,0,0.3,2,1
01:08.670,0,0,0,0.3,2,1
01:08.680,0,0,0,0.3,2,1
01:08.690,0,0,0,0.3,2,1
01:08.699,0,0,0,0.3,2,1
01:08.710,0,0,0,0.3,2,1
01:08.720,0,0,0,0.3,2,1
01:08.729,0,0,0,0.3,2,1
01:08.740,0,0,0,0.3,2,1
01:08.750,0,0,0,0.3,2,1
01:08.759,0,0,0,0.3,2,1
01:08.770,0,0,0,0.3,2,1
01:08.780,0,0,0,0.3,2,1
01:08.789,0,0,0,0.3,2,1
01:08.800,0,0,0,0.3,2,1
01:08.810,0,0,0,0.3,2,1
01:08.820,0,0,0,0.3,2,1
01:08.830,0,0,0,0.3,2,1
01:08.840,0,0,0,0.3,2,1
01:08.850,0,0,0,0.3,2,1
01:08.860,0,0,0,0.3,2,1
01:08.870,0,0,0,0.3,2,1
01:08.880,0,0,0,0.3,2,1
01:08.890,0,0,0,0.3,2,1
01:08.900,0,0,0,0.3,2,1
01:08.910,0,0,0,0.3,2,1
01:08.920,0,0,0,0.3,2,1
01:08.930,0,0,0,0.3,2,1
01:08.940,0,0,0,0.3,2,1
01:08.949,0,0,0,0.3,2,1
01:08.960,0,0,0,0.3,2,1
01:08.970,0,0,0,0.3,2,1
01:08.979,0,0,0,0.3,2,1
01:08.990,0,0,0,0.3,2,1
01:09.000,0,0,0,0.3,2,1
01:09.009,0,0,0,0.3,2,1
01:09.020,0,0,0,0.3,2,1
01:09.030,0,0,0,0.3,2,1
01:09.039,0,0,0,0.3,2,1
01:09.050,0,0,0,0.3,2,1
01:09.060,0,0,0,0.3,2,1
01:09.070,0,0,0,0.3,2,1
01:09.080,0,0,0,0.3,2,1
01:09.090,0,0,0,0.3,2,1
01:09.100,0,0,0,0.3,2,1
01:09.110,0,0,0,0.3,2,1
01:09.120,0,0,0,0.3,2,1
01:09.130,0,0,0,0.3,2,1
01:09.140,0,0,0,0.3,2,1
01:09.150,0,0,0,0.3,2,1
01:09.160,0,0,0,0.3,2,1
01:09.170,0,0,0,0.3,2,1
01:09.180,0,0,0,0.3,2,1
01:09.190,0,0,0,0.3,2,1
01:09.199,0,0,0,0.3,2,1
01:09.210,0,0,0,0.3,2,1
01:09.220,0,0,0,0.3,2,1
01:09.229,0,0,0,0.3,2,1
01:09.240,0,0,0,0.3,2,1
01:09.250,0,0,0,0.3,2,1
01:09.259,0,0,0,0.3,2,1
01:09.270,0,0,0,0.3,2,1
01:09.280,0,0,0,0.3,2,1
01:09.289,0,0,0,0.3,2,1
01:09.300,0,0,0,0.3,2,1
01:09.310,0,0,0,0.3,2,1
01:09.320,0,0,0,0.3,2,1
01:09.330,0,0,0,0.3,2,1
01:09.340,0,0,0,0.3,2,1
01:09.350,0,0,0,0.3,2,1
01:09.360,0,0,0,0.3,2,1
01:09.370,0,0,0,0.3,2,1
01:09.380,0,0,0,0.3,2,1
01:09.390,0,0,0,0.3,2,1
01:09.400,0,0,0,0.3,2,1
01:09.410,0,0,0,0.3,2,1
01:09.420,0,0,0,0.3,2,1
01:09.430,0,0,0,0.3,2,1
01:09.440,0,0,0,0.3,2,1
01:09.449,0,0,0,0.3,2,1
01:09.460,0,0,0,0.3,2,1
01:09.470,0,0,0,0.3,2,1
01:09.479,0,0,0,0.3,2,1
01:09.490,0,0,0,0.3,2,1
01:09.500,0,0,0,0.3,2,1
01:09.509,0,0,0,0.3,2,1
01:09.520,0,0,0,0.3,2,1
01:09.530,0,0,0,0.3,2,1
01:09.539,0,0,0,0.3,2,1
01:09.550,0,0,0,0.3,2,1
01:09.560,0,0,0,0.3,2,1
01:09.570,0,0,0,0.3,2,1
01:09.580,0,0,0,0.3,2,1
01:09.590,0,0,0,0.3,2,1
01:09.600,0,0,0,0.3,2,1
01:09.610,0,0,0,0.3,2,1
01:09.620,0,0,0,0.3,2,1
01:09.630,0,0,0,0.3,2,1
01:09.640,0,0,0,0.3,2,1
01:09.650,0,0,0,0.3,2,1
01:09.660,0,0,0,0.3,2,1
01:09.670,0,0,0,0.3,2,1
01:09.680,0,0,0,0.3,2,1
01:09.690,0,0,0,0.3,2,1
01:09.699,0,0,0,0.3,2,1
01:09.710,0,0,0,0.3,2,1
01:09.720,0,0,0,0.3,2,1
01:09.729,0,0,0,0.3,2,1
01:09.740,0,0,0,0.3,2,1
01:09.750,0,0,0,0.3,2,1
01:09.759,0,0,0,0.3,2,1
01:09.770,0,0,0,0.3,2,1
01:09.780,0,0,0,0.3,2,1
01:09.789,0,0,0,0.3,2,1
01:09.800,0,0,0,0.3,2,1
01:09.810,0,0,0,0.3,2,1
01:09.820,0,0,0,0.3,2,1
01:09.830,0,0,0,0.3,2,1
01:09.840,0,0,0,0.3,2,1
01:09.850,0,0,0,0.3,2,1
01:09.860,0,0,0,0.3,2,1
01:09.870,0,0,0,0.3,2,1
01:09.880,0,0,0,0.3,2,1
01:09.890,0,0,0,0.3,2,1
01:09.900,0.0126266912528476,0,0,0.3,2,1
01:09.910,0.0408969867879656,0,0,0.3,2,1
01:09.920,0.0684283219929118,0,0,0.3,2,1
01:09.930,0.119953105590188,0,0,0.3,2,1
01:09.940,0.198705718291011,0,0,0.3,2,1
01:09.949,0.288875665526035,0,0,0.3,2,1
01:09.960,0.415647497802589,0,0,0.3,2,1
01:09.970,0.548733259588341,0,0,0.3,2,1
01:09.979,0.702557849519742,0,0,0.3,2,1
01:09.990,0.868238477275219,0,0,0.3,2,1
01:10.000,1.01508994602477,0,0,0.3,2,1
01:10.009,1.15514882899235,0,0,0.3,2,1
01:10.020,1.2749475400869,0,0,0.3,2,1
01:10.030,1.37120850875008,0,0,0.3,2,1
01:10.039,1.44387010002279,0,0,0.3,2,1
01:10.050,1.502062881448,0,0,0.3,2,1
01:10.060,1.52971778900634,0,0,0.3,2,1
01:10.070,1.55119651436021,0,0,0.3,2,1
01:10.080,1.5707963267949,0,0,0.3,2,1
01:10.090,1.5707963267949,0,0,0.3,2,1
01:10.100,1.5707963267949,0,0,0.3,2,1
01:10.110,1.5707963267949,0,0,0.3,2,1
01:10.120,1.5707963267949,0,0,0.3,2,1
01:10.130,1.5707963267949,0,0,0.3,2,1
01:10.140,1.5707963267949,0,0,0.3,2,1
01:10.150,1.5707963267949,0,0,0.3,2,1
01:10.160,1.5707963267949,0,0,0.3,2,1
01:10.170,1.5707963267949,0,0,0.3,2,1
01:10.180,1.5707963267949,0,0,0.3,2,1
01:10.190,1.5707963267949,0,0,0.3,2,1
01:10.199,1.5707963267949,0,0,0.3,2,1
01:10.210,1.5707963267949,0,0,0.3,2,1
01:10.220,1.5707963267949,0,0,0.3,2,1
01:10.229,1.5707963267949,0,0,0.3,2,1
01:10.240,1.5707963267949,0,0,0.3,2,1
01:10.250,1.5707963267949,0,0,0.3,2,1
01:10.259,1.5707963267949,0,0,0.3,2,1
01:10.270,1.5707963267949,0,0,0.3,2,1
01:10.280,1.5707963267949,0,0,0.3,2,1
01:10.289,1.5707963267949,0,0,0.3,2,1
01:10.300,1.5707963267949,0,0,0.3,2,1
01:10.310,1.5707963267949,0,0,0.3,2,1
01:10.320,1.5707963267949,0,0,0.3,2,1
01:10.330,1.5707963267949,0,0,0.3,2,1
01:10.340,1.5707963267949,0,0,0.3,2,1
01:10.350,1.5707963267949,0,0,0.3,2,1
01:10.360,1.5707963267949,0,0,0.3,2,1
01:10.370,1.5707963267949,0,0,0.3,2,1
01:10.380,1.5707963267949,0,0,0.3,2,1
01:10.390,1.5707963267949,0,0,0.3,2,1
01:10.400,1.5707963267949,0,0,0.3,2,1
01:10.410,1.5707963267949,0,0,0.3,2,1
01:10.420,1.5707963267949,0,0,0.3,2,1
01:10.430,1.5707963267949,0,0,0.3,2,1
01:10.440,1.5707963267949,0,0,0.3,2,1
01:10.449,1.5707963267949,0,0,0.3,2,1
01:10.460,1.5707963267949,0,0,0.3,2,1
01:10.470,1.5707963267949,0,0,0.3,2,1
01:10.479,1.5707963267949,0,0,0.3,2,1
01:10.490,1.5707963267949,0,0,0.3,2,1
01:10.500,1.5707963267949,0,0,0.3,2,1
01:10.509,1.5707963267949,0,0,0.3,2,1
01:10.520,1.5707963267949,0,0,0.3,2,1
01:10.530,1.5707963267949,0,0,0.3,2,1
01:10.539,1.5707963267949,0,0,0.3,2,1
01:10.550,1.5707963267949,0,0,0.3,2,1
01:10.560,1.5707963267949,0,0,0.3,2,1
01:10.570,1.5707963267949,0,0,0.3,2,1
01:10.580,1.5707963267949,0,0,0.3,2,1
01:10.590,1.5707963267949,0,0,0.3,2,1
01:10.600,1.5707963267949,0,0,0.3,2,1
01:10.610,1.5707963267949,0,0,0.3,2,1
01:10.620,1.5707963267949,0,0,0.3,2,1
01:10.630,1.5707963267949,0,0,0.3,2,1
01:10.640,1.5707963267949,0,0,0.3,2,1
01:10.650,1.5707963267949,0,0,0.3,2,1
01:10.660,1.5707963267949,0,0,0.3,2,1
01:10.670,1.5707963267949,0,0,0.3,2,1
01:10.680,1.5707963267949,0,0,0.3,2,1
01:10.690,1.5707963267949,0,0,0.3,2,1
01:10.699,1.5707963267949,0,0,0.3,2,1
01:10.710,1.5707963267949,0,0,0.3,2,1
01:10.720,1.5707963267949,0,0,0.3,2,1
01:10.729,1.5707963267949,0,0,0.3,2,1
01:10.740,1.5707963267949,0,0,0.3,2,1
01:10.750,1.5707963267949,0,0,0.3,2,1
01:10.759,1.5707963267949,0,0,0.3,2,1
01:10.770,1.5707963267949,0,0,0.3,2,1
01:10.780,1.5707963267949,0,0,0.3,2,1
01:10.789,1.5707963267949,0,0,0.3,2,1
01:10.800,1.5707963267949,0,0,0.3,2,1
01:10.810,1.5707963267949,0,0,0.3,2,1
01:10.820,1.5707963267949,0,0,0.3,2,1
01:10.830,1.5707963267949,0,0,0.3,2,1
01:10.840,1.5707963267949,0,0,0.3,2,1
01:10.850,1.5707963267949,0,0,0.3,2,1
01:10.860,1.5707963267949,0,0,0.3,2,1
01:10.870,1.5707963267949,0,0,0.3,2,1
01:10.880,1.5707963267949,0,0,0.3,2,1
01:10.890,1.5707963267949,0,0,0.3,2,1
01:10.900,1.5707963267949,0,0,0.3,2,1
01:10.910,1.5707963267949,0,0,0.3,2,1
01:10.920,1.5707963267949,0,0,0.3,2,1
01:10.930,1.5707963267949,0,0,0.3,2,1
01:10.940,1.5707963267949,0,0,0.3,2,1
01:10.949,1.5707963267949,0,0,0.3,2,1
01:10.960,1.5707963267949,0,0,0.3,2,1
01:10.970,1.5707963267949,0,0,0.3,2,1
01:10.979,1.5707963267949,0,0,0.3,2,1
01:10.990,1.5707963267949,0,0,0.3,2,1
01:11.000,1.5707963267949,0,0,0.3,2,1
01:11.009,1.5707963267949,0,0,0.3,2,1
01:11.020,1.5707963267949,0,0,0.3,2,1
01:11.030,1.5707963267949,0,0,0.3,2,1
01:11.039,1.5707963267949,0,0,0.3,2,1
01:11.050,1.5707963267949,0,0,0.3,2,1
01:11.060,1.5707963267949,0,0,0.3,2,1
01:11.070,1.5707963267949,0,0,0.3,2,1
01:11.080,1.5707963267949,0,0,0.3,2,1
01:11.090,1.5707963267949,0,0,0.3,2,1
01:11.100,1.5707963267949,0,0,0.3,2,1
01:11.110,1.5707963267949,0,0,0.3,2,1
01:11.120,1.5707963267949,0,0,0.3,2,1
01:11.130,1.5707963267949,0,0,0.3,2,1
01:11.140,1.5707963267949,0,0,0.3,2,1
01:11.150,1.5707963267949,0,0,0.3,2,1
01:11.160,1.5707963267949,0,0,0.3,2,1
01:11.170,1.5707963267949,0,0,0.3,2,1
01:11.180,1.5707963267949,0,0,0.3,2,1
01:11.190,1.5707963267949,0,0,0.3,2,1
01:11.199,1.5707963267949,0,0,0.3,2,1
01:11.210,1.5707963267949,0,0,0.3,2,1
01:11.220,1.5707963267949,0,0,0.3,2,1
01:11.229,1.5707963267949,0,0,0.3,2,1
01:11.240,1.5707963267949,0,0,0.3,2,1
01:11.250,1.5707963267949,0,0,0.3,2,1
01:11.259,1.5707963267949,0,0,0.3,2,1
01:11.270,1.5707963267949,0,0,0.3,2,1
01:11.280,1.5707963267949,0,0,0.3,2,1
01:11.289,1.5707963267949,0,0,0.3,2,1
01:11.300,1.5707963267949,0,0,0.3,2,1
01:11.310,1.5707963267949,0,0,0.3,2,1
01:11.320,1.5707963267949,0,0,0.3,2,1
01:11.330,1.5707963267949,0,0,0.3,2,1
01:11.340,1.5707963267949,0,0,0.3,2,1
01:11.350,1.5707963267949,0,0,0.3,2,1
01:11.360,1.5707963267949,0,0,0.3,2,1
01:11.370,1.5707963267949,0,0,0.3,2,1
01:11.380,1.5707963267949,0,0,0.3,2,1
01:11.390,1.5707963267949,0,0,0.3,2,1
01:11.400,1.5707963267949,0,0,0.3,2,1
01:11.410,1.5707963267949,0,0,0.3,2,1
01:11.420,1.5707963267949,0,0,0.3,2,1
01:11.430,1.5707963267949,0,0,0.3,2,1
01:11.440,1.5707963267949,0,0,0.3,2,1
01:11.449,1.5707963267949,0,0,0.3,2,1
01:11.460,1.5707963267949,0,0,0.3,2,1
01:11.470,1.5707963267949,0,0,0.3,2,1
01:11.479,1.5707963267949,0,0,0.3,2,1
01:11.490,1.5707963267949,0,0,0.3,2,1
01:11.500,1.5707963267949,0,0,0.3,2,1
01:11.509,1.5707963267949,0,0,0.3,2,1
01:11.520,1.5707963267949,0,0,0.3,2,1
01:11.530,1.5707963267949,0,0,0.3,2,1
01:11.539,1.5707963267949,0,0,0.3,2,1
01:11.550,1.5707963267949,0,0,0.3,2,1
01:11.560,1.5707963267949,0,0,0.3,2,1
01:11.570,1.5707963267949,0,0,0.3,2,1
01:11.580,1.5707963267949,0,0,0.3,2,1
01:11.590,1.5707963267949,0,0,0.3,2,1
01:11.600,1.5707963267949,0,0,0.3,2,1
01:11.610,1.5707963267949,0,0,0.3,2,1
01:11.620,1.5707963267949,0,0,0.3,2,1
01:11.630,1.5707963267949,0,0,0.3,2,1
01:11.640,1.5707963267949,0,0,0.3,2,1
01:11.650,1.5707963267949,0,0,0.3,2,1
01:11.660,1.5707963267949,0,0,0.3,2,1
01:11.670,1.5707963267949,0,0,0.3,2,1
01:11.680,1.5707963267949,0,0,0.3,2,1
01:11.690,1.5707963267949,0,0,0.3,2,1
01:11.699,1.5707963267949,0,0,0.3,2,1
01:11.710,1.5707963267949,0,0,0.3,2,1
01:11.720,1.5707963267949,0,0,0.3,2,1
01:11.729,1.5707963267949,0,0,0.3,2,1
01:11.740,1.5707963267949,0,0,0.3,2,1
01:11.750,1.5707963267949,0,0,0.3,2,1
01:11.759,1.5707963267949,0,0,0.3,2,1
01:11.770,1.5707963267949,0,0,0.3,2,1
01:11.780,1.5707963267949,0,0,0.3,2,1
01:11.789,1.5707963267949,0,0,0.3,2,1
01:11.800,1.5707963267949,0,0,0.3,2,1
01:11.810,1.5707963267949,0,0,0.3,2,1
01:11.820,1.5707963267949,0,0,0.3,2,1
01:11.830,1.5707963267949,0,0,0.3,2,1
01:11.840,1.5707963267949,0,0,0.3,2,1
01:11.850,1.5707963267949,0,0,0.3,2,1
01:11.860,1.5707963267949,0,0,0.3,2,1
01:11.870,1.5707963267949,0,0,0.3,2,1
01:11.880,1.5707963267949,0,0,0.3,2,1
01:11.890,1.5707963267949,0,0,0.3,2,1
01:11.900,1.5707963267949,0,0,0.3,2,1
01:11.910,1.5707963267949,0,0,0.3,2,1
01:11.920,1.5707963267949,0,0,0.3,2,1
01:11.930,1.5707963267949,0,0,0.3,2,1
